message,label,source
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",0,uci_sms_collection
"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",1,uci_sms_collection
I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,0,uci_sms_collection
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,1,uci_sms_collection
Are you available for soiree on June 3rd?,0,uci_sms_collection
Do u noe wat time e place dat sells 4d closes?,0,uci_sms_collection
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",0,uci_sms_collection
Jay's getting really impatient and belligerent,0,uci_sms_collection
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,0,uci_sms_collection
I'm at work. Please call,0,uci_sms_collection
Then u drive lor.,0,uci_sms_collection
Ard 515 like dat. Y?,0,uci_sms_collection
Tell me they're female :V how're you throwing in? We're deciding what all to get now,0,uci_sms_collection
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,1,uci_sms_collection
I'm working technical support :)voice process.networking field.,0,uci_sms_collection
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,0,uci_sms_collection
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,0,uci_sms_collection
We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,1,uci_sms_collection
"That's fine, I'll bitch at you about it later then",0,uci_sms_collection
No my mum went 2 dentist.,0,uci_sms_collection
Once free call me sir. I am waiting for you.,0,uci_sms_collection
Meeting u is my work. . . Tel me when shall i do my work tomorrow,0,uci_sms_collection
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,1,uci_sms_collection
Jus finish bathing...,0,uci_sms_collection
"alright, I'll make sure the car is back tonight",0,uci_sms_collection
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,1,uci_sms_collection
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,1,uci_sms_collection
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,0,uci_sms_collection
Aight ill get on fb in a couple minutes,0,uci_sms_collection
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,0,uci_sms_collection
Where can download clear movies. Dvd copies.,0,uci_sms_collection
"Yep, by the pretty sculpture",0,uci_sms_collection
Convey my regards to him,0,uci_sms_collection
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,0,uci_sms_collection
You tell what happen dont behave like this to me. Ok no need to say,0,uci_sms_collection
Can u get pic msgs to your phone?,0,uci_sms_collection
Send to someone else :-),0,uci_sms_collection
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0,uci_sms_collection
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,0,uci_sms_collection
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",0,uci_sms_collection
I don't think he has spatula hands!,0,uci_sms_collection
You can never do NOTHING,0,uci_sms_collection
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,1,uci_sms_collection
Goodmorning today i am late for  &lt;DECIMAL&gt; min.,0,uci_sms_collection
WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,1,uci_sms_collection
Please da call me any mistake from my side sorry da. Pls da goto doctor.,0,uci_sms_collection
Where r we meeting?,0,uci_sms_collection
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",0,uci_sms_collection
Now only i reached home. . . I am very tired now. . I will come tomorro,0,uci_sms_collection
Ryder unsold.now gibbs.,0,uci_sms_collection
Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,1,uci_sms_collection
Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,0,uci_sms_collection
NO GIFTS!! You trying to get me to throw myself off a cliff or something?,0,uci_sms_collection
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,0,uci_sms_collection
You busy or can I come by at some point and figure out what we're doing tomorrow,0,uci_sms_collection
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",0,uci_sms_collection
Black shirt n blue jeans... I thk i c ü...,0,uci_sms_collection
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,0,uci_sms_collection
Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,1,uci_sms_collection
on hen night. Going with a swing,0,uci_sms_collection
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",0,uci_sms_collection
From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,0,uci_sms_collection
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),0,uci_sms_collection
S s..first time..dhoni rocks...,0,uci_sms_collection
Ok ill tell the company,0,uci_sms_collection
"Awesome, think we can get an 8th at usf some time tonight?",0,uci_sms_collection
So that means you still think of teju,0,uci_sms_collection
"No I'm good for the movie, is it ok if I leave in an hourish?",0,uci_sms_collection
No no:)this is kallis home ground.amla home town is durban:),0,uci_sms_collection
So lets make it saturday or monday as per convenience.,0,uci_sms_collection
Hey... What time is your driving on fri? We go for evaluation on fri?,0,uci_sms_collection
"449050000301 You have won a £2,000 price! To claim, call 09050000301.",1,uci_sms_collection
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,0,uci_sms_collection
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",1,uci_sms_collection
Cancel cheyyamo?and get some money back?,0,uci_sms_collection
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,1,uci_sms_collection
Ok.ok ok..then..whats ur todays plan,0,uci_sms_collection
Good morning princess! How are you?,0,uci_sms_collection
Aiyar sorry lor forgot 2 tell u...,0,uci_sms_collection
For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,1,uci_sms_collection
Not tonight mate. Catching up on some sleep. This is my new number by the way.,0,uci_sms_collection
"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",0,uci_sms_collection
Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,1,uci_sms_collection
"So check your errors and if you had difficulties, do correction.",0,uci_sms_collection
Howz pain?hope u r fine..,0,uci_sms_collection
U wake up already? Thanx 4 e tau sar piah it's quite nice.,0,uci_sms_collection
K do I need a login or anything,0,uci_sms_collection
Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,1,uci_sms_collection
LOL ... No just was busy,0,uci_sms_collection
What * u wearing?,0,uci_sms_collection
Oh:)as usual vijay film or its different?,0,uci_sms_collection
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,1,uci_sms_collection
Have you had a good day? Mine was really busy are you up to much tomorrow night?,0,uci_sms_collection
And is there a way you can send shade's stuff to her. And she has been wonderful too.,0,uci_sms_collection
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,0,uci_sms_collection
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",1,uci_sms_collection
Babe ? I lost you ... :-(,0,uci_sms_collection
Ok... Help me ask if she's working tmr a not?,0,uci_sms_collection
I'm not driving... Raining! Then i'll get caught at e mrt station lor.,0,uci_sms_collection
Not a drop in the tank,0,uci_sms_collection
(That said can you text him one more time?),0,uci_sms_collection
Ok i go change also...,0,uci_sms_collection
1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),1,uci_sms_collection
Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,0,uci_sms_collection
"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",0,uci_sms_collection
Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,0,uci_sms_collection
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,0,uci_sms_collection
Hey! There's veggie pizza... :/,0,uci_sms_collection
Yun buying... But school got offer 2000 plus only...,0,uci_sms_collection
You sure your neighbors didnt pick it up,0,uci_sms_collection
K. I will sent it again,0,uci_sms_collection
Well. Im computerless. Time to make some oreo truffles,0,uci_sms_collection
"Haha yeah I see that now, be there in a sec",0,uci_sms_collection
I am not having her number sir,0,uci_sms_collection
Lol now I'm after that hot air balloon!,0,uci_sms_collection
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,0,uci_sms_collection
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,0,uci_sms_collection
"Yeah, we can probably swing by once my roommate finishes up with his girl",0,uci_sms_collection
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",1,uci_sms_collection
